Tyè 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
566,4152091;3,522382398;;607,5151177;3022,460938;3,022460938;;398,328182;3,287889518;;;;;;;;;;;;;;;;;;;;;;;
565,9783914;3,528072838;;607,7468115;3027,34375;3,02734375;;396,6950134;3,293201133;;;;;;;;;;;;;;;;;;;;;;;
565,6373881;3,533763278;;607,8178331;3032,226563;3,032226563;;396,2382482;3,298512748;;;;;;;;;;;;;;;;;;;;;;;
565,4284224;3,539453718;;607,6637853;3037,109375;3,037109375;;394,3043251;3,303824363;;;;;;;;;;;;;;;;;;;;;;;
565,0766745;3,545144158;;607,0735067;3041,992188;3,041992188;;394,2504987;3,309135977;;;;;;;;;;;;;;;;;;;;;;;
565,1827113;3,550834598;;606,9221371;3046,875;3,046875;;391,3723889;3,314447592;;;;;;;;;;;;;;;;;;;;;;;
565,1456608;3,556525038;;606,6105806;3051,757813;3,051757813;;389,1801876;3,319759207;;;;;;;;;;;;;;;;;;;;;;;
564,9867613;3,562215478;;606,8981368;3056,640625;3,056640625;;386,8184828;3,325070822;;;;;;;;;;;;;;;;;;;;;;;
564,6938957;3,567905918;;606,7382467;3061,523438;3,061523438;;386,1383007;3,330382436;;;;;;;;;;;;;;;;;;;;;;;
564,6660767;3,573596358;;606,824824;3066,40625;3,06640625;;386,308272;3,335694051;;;;;;;;;;;;;;;;;;;;;;;
564,3759243;3,579286798;;606,9251536;3071,289063;3,071289063;;381,9416551;3,341005666;;;;;;;;;;;;;;;;;;;;;;;
564,408524;3,584977238;;606,9858831;3076,171875;3,076171875;;;3,346317281;;;;;;;;;;;;;;;;;;;;;;;
564,1135648;3,590667678;;606,8476224;3081,054688;3,081054688;;;3,351628895;;;;;;;;;;;;;;;;;;;;;;;
563,6808035;3,596358118;;607,2712729;3085,9375;3,0859375;;;3,35694051;;;;;;;;;;;;;;;;;;;;;;;
563,2572035;3,602048558;;607,1612568;3090,820313;3,090820313;;;3,362252125;;;;;;;;;;;;;;;;;;;;;;;
562,8333258;3,607738998;;606,6072647;3095,703125;3,095703125;;;3,367563739;;;;;;;;;;;;;;;;;;;;;;;
562,760178;3,613429439;;605,9296541;3100,585938;3,100585938;;;3,372875354;;;;;;;;;;;;;;;;;;;;;;;
562,5500097;3,619119879;;605,769213;3105,46875;3,10546875;;;3,378186969;;;;;;;;;;;;;;;;;;;;;;;
562,5747669;3,624810319;;605,5553718;3110,351563;3,110351563;;;3,383498584;;;;;;;;;;;;;;;;;;;;;;;
562,7524761;3,630500759;;605,5764459;3115,234375;3,115234375;;;3,388810198;;;;;;;;;;;;;;;;;;;;;;;
562,7986403;3,636191199;;605,4278494;3120,117188;3,120117188;;;3,394121813;;;;;;;;;;;;;;;;;;;;;;;
561,9454668;3,641881639;;605,1263231;3125;3,125;;;3,399433428;;;;;;;;;;;;;;;;;;;;;;;
565,7995615;3,647572079;;605,0963753;3129,882813;3,129882813;;;3,404745043;;;;;;;;;;;;;;;;;;;;;;;
565,684088;3,653262519;;605,387437;3134,765625;3,134765625;;;3,410056657;;;;;;;;;;;;;;;;;;;;;;;
565,3036719;3,658952959;;605,4454004;3139,648438;3,139648438;;;3,415368272;;;;;;;;;;;;;;;;;;;;;;;
565,2657605;3,664643399;;605,8629074;3144,53125;3,14453125;;;3,420679887;;;;;;;;;;;;;;;;;;;;;;;
564,9469996;3,670333839;;606,0061331;3149,414063;3,149414063;;;3,425991501;;;;;;;;;;;;;;;;;;;;;;;
564,5902809;3,676024279;;605,7709635;3154,296875;3,154296875;;;3,431303116;;;;;;;;;;;;;;;;;;;;;;;
564,4400167;3,681714719;;605,4564282;3159,179688;3,159179688;;;3,436614731;;;;;;;;;;;;;;;;;;;;;;;
564,3852777;3,687405159;;604,4601351;3164,0625;3,1640625;;;3,441926346;;;;;;;;;;;;;;;;;;;;;;;
564,2903088;3,693095599;;609,2530853;3168,945313;3,168945313;;;3,44723796;;;;;;;;;;;;;;;;;;;;;;;
563,7254284;3,698786039;;609,072117;3173,828125;3,173828125;;;3,452549575;;;;;;;;;;;;;;;;;;;;;;;
563,5569712;3,70447648;;609,374555;3178,710938;3,178710938;;;3,45786119;;;;;;;;;;;;;;;;;;;;;;;
563,2834662;3,71016692;;609,3912497;3183,59375;3,18359375;;;3,463172805;;;;;;;;;;;;;;;;;;;;;;;
562,7846868;3,71585736;;609,1298899;3188,476563;3,188476563;;;3,468484419;;;;;;;;;;;;;;;;;;;;;;;
562,3569897;3,7215478;;608,7217357;3193,359375;3,193359375;;;3,473796034;;;;;;;;;;;;;;;;;;;;;;;
562,2117165;3,72723824;;608,9119227;3198,242188;3,198242188;;;3,479107649;;;;;;;;;;;;;;;;;;;;;;;
561,9024976;3,73292868;;603,9635971;3203,125;3,203125;;;3,484419264;;;;;;;;;;;;;;;;;;;;;;;
561,6776765;3,73861912;;604,4799622;3208,007813;3,208007813;;;3,489730878;;;;;;;;;;;;;;;;;;;;;;;
561,26968;3,74430956;;604,4791363;3212,890625;3,212890625;;;3,495042493;;;;;;;;;;;;;;;;;;;;;;;
560,7340881;3,75;;604,5337992;3217,773438;3,217773438;;;3,500354108;;;;;;;;;;;;;;;;;;;;;;;
559,026916;3,75569044;;609,3464883;3222,65625;3,22265625;;;3,505665722;;;;;;;;;;;;;;;;;;;;;;;
;;;609,699299;3227,539063;3,227539063;;;3,510977337;;;;;;;;;;;;;;;;;;;;;;;
;;;609,391617;3232,421875;3,232421875;;;3,516288952;;;;;;;;;;;;;;;;;;;;;;;
;;;609,1549402;3237,304688;3,237304688;;;3,521600567;;;;;;;;;;;;;;;;;;;;;;;
;;;609,4853625;3242,1875;3,2421875;;;3,526912181;;;;;;;;;;;;;;;;;;;;;;;
;;;609,9058267;3247,070313;3,247070313;;;3,532223796;;;;;;;;;;;;;;;;;;;;;;;
;;;605,6070688;3251,953125;3,251953125;;;3,537535411;;;;;;;;;;;;;;;;;;;;;;;
;;;606,303702;3256,835938;3,256835938;;;3,542847026;;;;;;;;;;;;;;;;;;;;;;;
;;;606,6332744;3261,71875;3,26171875;;;3,54815864;;;;;;;;;;;;;;;;;;;;;;;
;;;606,9710103;3266,601563;3,266601563;;;3,553470255;;;;;;;;;;;;;;;;;;;;;;;
;;;607,068387;3271,484375;3,271484375;;;3,55878187;;;;;;;;;;;;;;;;;;;;;;;
;;;607,7769822;3276,367188;3,276367188;;;3,564093485;;;;;;;;;;;;;;;;;;;;;;;
;;;608,3258703;3281,25;3,28125;;;3,569405099;;;;;;;;;;;;;;;;;;;;;;;
;;;604,8283801;3286,132813;3,286132813;;;3,574716714;;;;;;;;;;;;;;;;;;;;;;;
;;;606,1720052;3291,015625;3,291015625;;;3,580028329;;;;;;;;;;;;;;;;;;;;;;;
;;;606,5493885;3295,898438;3,295898438;;;3,585339943;;;;;;;;;;;;;;;;;;;;;;;
;;;609,4226416;3300,78125;3,30078125;;;3,590651558;;;;;;;;;;;;;;;;;;;;;;;
;;;613,870499;3305,664063;3,305664063;;;3,595963173;;;;;;;;;;;;;;;;;;;;;;;
;;;614,161925;3310,546875;3,310546875;;;3,601274788;;;;;;;;;;;;;;;;;;;;;;;
;;;614,5101543;3315,429688;3,315429688;;;3,606586402;;;;;;;;;;;;;;;;;;;;;;;
;;;614,5825044;3320,3125;3,3203125;;;3,611898017;;;;;;;;;;;;;;;;;;;;;;;
;;;614,7043475;3325,195313;3,325195313;;;3,617209632;;;;;;;;;;;;;;;;;;;;;;;
;;;614,9417708;3330,078125;3,330078125;;;3,622521247;;;;;;;;;;;;;;;;;;;;;;;
;;;611,3725308;3334,960938;3,334960938;;;3,627832861;;;;;;;;;;;;;;;;;;;;;;;
;;;610,9307972;3339,84375;3,33984375;;;3,633144476;;;;;;;;;;;;;;;;;;;;;;;
;;;611,1649784;3344,726563;3,344726563;;;3,638456091;;;;;;;;;;;;;;;;;;;;;;;
;;;615,4405956;3349,609375;3,349609375;;;3,643767705;;;;;;;;;;;;;;;;;;;;;;;
;;;615,3526503;3354,492188;3,354492188;;;3,64907932;;;;;;;;;;;;;;;;;;;;;;;
;;;615,2406021;3359,375;3,359375;;;3,654390935;;;;;;;;;;;;;;;;;;;;;;;
;;;614,8352452;3364,257813;3,364257813;;;3,65970255;;;;;;;;;;;;;;;;;;;;;;;
;;;614,4656651;3369,140625;3,369140625;;;3,665014164;;;;;;;;;;;;;;;;;;;;;;;
;;;614,0662514;3374,023438;3,374023438;;;3,670325779;;;;;;;;;;;;;;;;;;;;;;;
;;;613,6724987;3378,90625;3,37890625;;;3,675637394;;;;;;;;;;;;;;;;;;;;;;;
;;;612,8198894;3383,789063;3,383789063;;;3,680949009;;;;;;;;;;;;;;;;;;;;;;;
;;;612,4773033;3388,671875;3,388671875;;;3,686260623;;;;;;;;;;;;;;;;;;;;;;;
;;;612,3034008;3393,554688;3,393554688;;;3,691572238;;;;;;;;;;;;;;;;;;;;;;;
;;;611,5646763;3398,4375;3,3984375;;;3,696883853;;;;;;;;;;;;;;;;;;;;;;;
;;;611,303189;3403,320313;3,403320313;;;3,702195468;;;;;;;;;;;;;;;;;;;;;;;
;;;610,7331067;3408,203125;3,408203125;;;3,707507082;;;;;;;;;;;;;;;;;;;;;;;
;;;610,2653251;3413,085938;3,413085938;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;609,7601075;3417,96875;3,41796875;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;609,4045066;3422,851563;3,422851563;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;609,3095537;3427,734375;3,427734375;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;608,7794812;3432,617188;3,432617188;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;608,4370265;3437,5;3,4375;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;607,530631;3442,382813;3,442382813;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;606,5267006;3447,265625;3,447265625;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;606,0920164;3452,148438;3,452148438;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;605,4996395;3457,03125;3,45703125;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;605,2798234;3461,914063;3,461914063;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;604,1250978;3466,796875;3,466796875;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;603,3170986;3471,679688;3,471679688;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;602,827267;3476,5625;3,4765625;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;602,4470527;3481,445313;3,481445313;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;602,0767284;3486,328125;3,486328125;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;602,6630442;3491,210938;3,491210938;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;602,5846467;3496,09375;3,49609375;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;602,2424545;3500,976563;3,500976563;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;602,5078837;3505,859375;3,505859375;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;603,0315685;3510,742188;3,510742188;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;602,9599795;3515,625;3,515625;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;602,8591578;3520,507813;3,520507813;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;602,5682594;3525,390625;3,525390625;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;601,8325167;3530,273438;3,530273438;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;601,3413016;3535,15625;3,53515625;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;601,4898093;3540,039063;3,540039063;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;601,1916627;3544,921875;3,544921875;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;600,9267416;3549,804688;3,549804688;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;601,3063316;3554,6875;3,5546875;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;600,927096;3559,570313;3,559570313;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;600,5653603;3564,453125;3,564453125;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;600,2642803;3569,335938;3,569335938;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;604,7029706;3574,21875;3,57421875;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;604,5208371;3579,101563;3,579101563;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;604,294628;3583,984375;3,583984375;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;603,6944319;3588,867188;3,588867188;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;603,6734167;3593,75;3,59375;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;603,9520412;3598,632813;3,598632813;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;603,6488033;3603,515625;3,603515625;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;603,6355004;3608,398438;3,608398438;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;603,6953731;3613,28125;3,61328125;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;603,8811027;3618,164063;3,618164063;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;603,9401245;3623,046875;3,623046875;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;603,964896;3627,929688;3,627929688;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;603,5573607;3632,8125;3,6328125;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;603,1300006;3637,695313;3,637695313;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;602,9217936;3642,578125;3,642578125;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;603,0803281;3647,460938;3,647460938;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;602,5088884;3652,34375;3,65234375;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;602,3387447;3657,226563;3,657226563;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;602,2925039;3662,109375;3,662109375;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;602,4378811;3666,992188;3,666992188;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;602,6838567;3671,875;3,671875;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;602,7214748;3676,757813;3,676757813;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;602,8868454;3681,640625;3,681640625;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;602,6158832;3686,523438;3,686523438;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;602,42087;3691,40625;3,69140625;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;602,2058998;3696,289063;3,696289063;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;601,7346623;3701,171875;3,701171875;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;601,2627469;3706,054688;3,706054688;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;601,0199244;3710,9375;3,7109375;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;600,5553007;3715,820313;3,715820313;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;599,8119669;3720,703125;3,720703125;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;599,5122529;3725,585938;3,725585938;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;599,4998036;3730,46875;3,73046875;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;599,0167894;3735,351563;3,735351563;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;598,951805;3740,234375;3,740234375;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;3745,117188;3,745117188;;;;;;;;;;;;;;;;;;;;;;;;;;
